age,duration,campaign,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_no,default_unknown,default_yes,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,pdays_intermediate,pdays_never,pdays_recent,poutcome_failure,poutcome_nonexistent,poutcome_success
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11874587420038919,0.0,0.018915504453854506,0.0,0.0,0.0,0.0,0.04805740391881219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20250387940714126,0.0,0.0,0.0,0.0,0.0,0.10475062751787904,0.0,0.0,0.0,0.0,0.0,0.04103225418720033,0.0,0.0,0.0,0.0,0.0,-0.00993943908896109,0.0,0.0,0.37997953642472354,0.0,0.0,0.4706346806753047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546616118105634,0.0,0.0
0.0,0.0,0.0,0.0,0.07275334252828652,0.0,0.0,0.0,0.0,-0.14058944112732852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932789826340978,0.0,0.051702056420117326,0.0,0.0,0.18336488299279693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03902104876781591,0.025982582932546308,0.0,0.01478426115482463,0.0,0.0,0.0,0.0,0.0,0.23966367804715016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021020242049990097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12737736722227228,-0.11654442105021937,0.0,0.0,0.0,0.23110790481972027,0.0,0.008003676874419368,0.0,0.0,0.0,0.0,0.0,0.07216138252687213,0.0,0.11263818941514979,0.0,0.0,0.034712712155699155,0.0,0.04850668010294667,0.0,0.0,0.0,0.0,0.2289448310429331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1634393324858444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13897234775724235,-0.056088897305426176,0.0,0.0,0.22409929261673764,-0.08430940424691616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10656556303188243,0.0,0.11092593148906073,-0.11932754754624161,0.0,0.08564374324677132,0.0,0.0,0.4229739854960259,0.0,0.0,0.0,0.0,0.0,-0.06965747761197638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5676977103238103,-0.08535979313915378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19646667020129682,0.04659886240557138,0.0,0.0,0.0,0.0,0.0,0.0,0.12702538531231872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04489751331332381,0.0,0.0,-0.22841464483985108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06602498133388096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14672174072950245,0.0,0.0,0.0,0.365146130719951,0.0,0.0
0.0,0.0,0.0,0.0,0.06097626591293312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05942253510248476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24787780418149358,0.06205323375346464,0.0,0.07113276416737534,0.0,0.0,0.07465574079941069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2442882590744166,0.0,0.0,0.0,0.0,0.0,0.37884462884948467,0.0,0.04443165076006528,0.0,0.0,0.0,0.0,0.0,0.0,0.04355550039399874,0.0
0.0,0.0,0.0,0.0,0.005230109228621105,0.0,0.0,0.0,0.0,0.0,0.224459454128528,0.0,0.0,0.0,0.0,0.0,0.004313790473043852,0.0,0.0,0.0,0.0,0.0,0.10775943075660716,0.0,0.14114622945880795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046351330654583904,0.0,0.010488000154651712,0.0,0.0,0.034837164672671686,0.0,0.0,0.0,0.22051866856091965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012391978306043326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.08955146638662484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15096303550780502,0.0,0.0,0.0,0.2014887871470217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10411818235178233,0.0,0.0,0.0,0.0,0.11312951632558654,0.0,-0.0937218004851726,0.0,0.0,0.0,0.0,0.0,0.0,-0.06095398685052644,0.49965708293419303,0.0,0.0,0.0,0.0,0.06885700644897334,0.0,0.0,0.0,0.0,0.0,0.36107683374650845,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14881425127956177,0.0,0.0,0.0,0.0,0.19568216339455655,0.0,0.0,0.0,0.0,0.2075380940036374,0.10563062096533916,0.0,0.0,0.0,0.11969921647284758,0.0,0.0,0.0,0.09621084198222826,0.06798201353905166,0.0,0.0,0.0,0.0,0.0,0.0,0.16878523013479144,0.0,0.0,0.0,0.0,0.0,0.0528408160861793,0.0,0.17997963536390613,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10506087523052826,-0.0845769258323711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1463611401919138,-0.20738154278520213,-0.04246615926297431,0.0,0.0,0.0,0.2584280330687884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11466341466315401,0.0,0.0,0.0,0.0,0.0,0.0,0.14144650971294598,0.0,0.0,0.0,0.0,0.0,0.0,0.1575713734913703,0.0,0.0,0.0,0.0,0.0,0.0,-0.07635131734378536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07968486043156688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12121077031309256,-0.0733064313219105,0.0,0.0,-0.2114507248878263,0.0,0.0,0.0,0.0,0.0,0.0,0.23757659187998995,0.11859067258719291,0.0,0.0,0.0,0.05199997697800861,0.0,0.0,0.08963980667507404,0.0,0.0,0.0,0.0,0.0,0.23714515369585576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03173789937443693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407709285821094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16206921436402957,0.0,0.0,0.0,0.19310693893497174,0.0,0.0,0.0,0.0,0.0,0.20973127854584908,0.1734202966634984,0.0,0.0,0.0,0.09689899249410261,0.0,0.0,0.03666865119554718,0.0,0.11199263903573664,0.0,0.0,0.0,0.0,0.28436983313829267,0.0,0.0,0.0,0.0,0.0,0.48240005379519746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05164448588641358,0.03790865958952861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09754520145672174,0.0,0.0,0.0,0.0,0.20699202022390004,0.0,0.0,0.0,0.0,0.22642005717503422,0.12475451981560398,0.0,0.0,0.0,0.0473416153353885,0.0,0.0,0.0,0.06024537726956505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11771510272381717,0.0,0.0,0.0,0.0,0.0,0.0,0.08135111458487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.12725012713236933,0.0,-0.08039560509552372,0.0,0.0,0.0,-0.07584809542951779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10736554602977655,-0.048565786765037866,0.0,0.0,0.0,0.0,0.0,-0.22003428387921842,0.0,0.0,0.0,0.0,0.0,0.0944094493198391,0.0,0.0,0.0,0.0,0.0,0.0,-0.08002133256290184,0.0,0.0,0.0,0.0,0.0,0.0,0.11818101866653372,0.0,0.0,0.0,0.4188066507850206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13651698175867866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12714085550793525,0.0,0.014269645833378752,0.0,0.0,0.2515875569752159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028634167804695732,0.0,0.0,0.0,0.0,0.0,0.07231984483381731,0.07415626300760056,0.0,0.0,0.0,0.0,0.0,0.0,0.13218189630669114,0.0,0.0,0.0,0.0,0.08561013038179213,0.015743305415600997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06747755977491324,0.0,0.0,0.0,0.0,0.014136359052154141,0.0,0.3975279912401789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22006420210521416,0.16503149116419752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048512017128495476,0.0,0.0,0.0,0.0,0.018638903653693834,0.0,0.09564987228434986,0.0,0.0,0.0,0.0,0.0,0.0,0.15932464948725006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647656801254555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11813084253068132,-0.07989272449662281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2378338775266181,0.186959996200493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320289957717178,0.0,0.09032786926170033,-0.25257652838870387,0.0,0.08014398438354588,0.0,0.0,0.0,0.0,0.0,0.0,0.12762953505609734,0.0,-0.1057668641205611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.03013220899499114,0.0,0.0,0.0,0.0,0.0,0.1999164968142669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13454608794898976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20727564859866035,0.13094952326801684,0.0,0.029478213505512108,0.0,0.0,0.0,0.0,0.0,0.0,0.07786312115144056,0.0,0.0,0.0,0.0,0.0,0.0,0.10702350170684469,0.0,0.0,0.0,0.0,0.0,0.03688950366004029,0.0,0.11833052212481204,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637650201306092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24386400679200834,0.1883640849246209,0.023187701902192742,0.02670637789030447,0.0,0.3047900381013387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226073349819384,0.0,0.047625727763101366,0.0,0.0,0.0,0.0,0.07445370702327336,0.0,0.0,0.0,0.0,0.0,0.0,0.1478877137359312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14521905105537258,-0.1138462116975914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031842184173717376,0.11255358952593064,0.0,0.16477618942812625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10293599598785151,0.0,0.04655610688778158,0.0,0.0,0.0,0.0,0.07883500737803802,0.0,0.0,0.0,-0.10464703532740739,0.0,0.0,0.10058144602519394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.09958196298420045,0.0,-0.09211503248282475,0.0,0.0,0.0,0.20095631272883901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323076623082238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05673639702158284,0.0,0.0,-0.09925160905213253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39787989172563887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036383495342273,0.0,0.0,0.0,0.2515375196391533,-0.09363715367565947,0.0
0.0,0.0,0.0,0.5039629088521576,-0.12900845796215782,0.0,-0.09852291780467205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07148908654251333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610343478618371,0.0,0.0,0.03865197026363546,0.0,0.0,0.31204930235320305,0.0,0.0,-0.10121873440392656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0840295081124991,0.0,0.0,0.0,0.3354631617452083,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01695132165206693,0.0,0.0,0.016549038556516207,0.0,0.0,0.0,0.0,0.0,0.0,0.009184328188237112,0.0,0.0,0.0,0.0,0.0,0.0,0.18458188800688968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034277760214481846,0.0,0.0,0.028635497022845735,0.0,0.018580383130146268,0.009214560892460755,0.09117556695179034,0.0,0.0,0.0,0.0,0.0,0.0,0.12879077863170915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.06093553686336005,0.0,0.0,0.0,0.0,0.033432413053177075,0.24200789452014207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27170962924233144,0.22152497294589304,0.0,0.0,0.0979192055774565,-0.09580457878227064,0.0,0.0,0.0,0.0,-0.0713247726774786,0.0,0.0,0.0,0.0,0.05413303426270211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214730592115238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04494412550125252,0.0,0.0,0.0,0.0,-0.13038899743468893,-0.09358786128352792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818738742614976,0.0,0.03865575546027755,0.0,0.1446696588040158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05040177807141348,0.0,0.0,0.0,-0.08399055508430503,0.0,0.0,0.13724617225010713,0.0,0.0,0.0,0.0,0.0,0.06780898008545755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.18666128093417828,0.0,0.0,0.0,0.0,0.0,0.23035263180045565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903474376790522,-0.1119280531054038,0.0,0.0,0.18329425081860456,0.0,0.0,0.027529973319008527,0.0,0.0,0.0,0.0,0.0,0.07951215095190937,0.0,0.0,0.0,0.0,0.0,0.0,-0.15596100578228797,0.421110398189922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45399094245846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5263685982223615,0.0,0.0,0.0,0.02202378755881429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08568716026070411,0.0,0.0,0.0,0.0,-0.19145113785338383,0.21487392733765479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08961995500206542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09406414588565691,0.0,0.0,0.5178667341098049,0.0,0.0,-0.19976156626310235,0.0,0.0,0.0,0.0,0.0,0.39520974127183545,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.286207638508148,0.20474196125468178,0.0,0.0,0.0,0.16983542599057166,0.0,0.03402911873422488,0.0,0.0,0.0,0.0,0.0,0.0,0.046482182889779726,0.05683296903126784,0.0,0.0,0.06106648212791362,0.0,0.0,0.0,0.0,0.0,0.3526482875643362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07816960731085285,0.0,0.0,0.0,0.0,0.06148275926229021,0.0
0.0,0.0,0.0,0.0,0.046293807597180534,0.0,0.0,0.0,0.0,-0.1213235442564355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748794527950424,0.15503703881210426,0.0,0.0,0.0,0.1961922698773976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18689064410819145,0.0,0.09069431043094998,0.0,0.0,0.0,-0.07332999906680515,0.0,0.30888601884765615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07104908907370949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.13822504414090298,0.0,-0.04135823520713516,0.0,0.0,0.0,-0.05010674713831546,0.0,0.0,0.0,0.0,0.0,-0.05108157172707761,0.0,0.0,0.0,0.0,0.0,-0.14093141960651068,0.23270347492481905,0.0,-0.19051399514862433,0.0,-0.05989468798945801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14535787092230493,0.0,0.0,0.0,0.0,0.0,0.0,-0.025657867039908064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.034088841468122584,0.0,0.0,0.0,0.0,0.030753345825205693,0.22768357420076338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12441363371962251,0.0,0.0,0.0,0.0,0.0,0.0,0.034847131106735145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036164623049790595,0.0,0.0,0.0,0.0,0.04231406992947104,0.0,0.0,0.0,0.0,0.18958145496828013,0.0,0.0,0.0,0.0,0.0,0.475701450404233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01635594481105085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024039087652331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25342527587438146,0.0,0.0,0.047714980932052085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07501879835399707,0.0,0.05223810739640139,0.0,0.0,0.0,0.08216512596035626,0.0,0.0,0.0,0.0,0.3363367947571088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037783620130787066,0.028621879206181994,0.11699118448151721,0.0,0.0,0.0,0.0,0.0,0.0
